source_id,post_id,tweeted_at,longitude,latitude,lonlat,geo_0,geo_1,geo_2,geo_3,place_id,place_name,place_category_1,place_category_2,place_category_3,user_id,user_screen_name,user_lang,gender,nationality,text,text_lang,trimmed_text,trimmed_text2,text_status,url,image_url,created_at,updated_at,living_pref,living_city,working_pref,working_city,media_id,hour,city_code,pref_code
4,1465268852166742018,2021-11-29 19:38:12+09,130.420675278,33.590063074,0101000020E6100000DD27002C764D604020B4D22F87CB4040,福岡県,福岡市 博多区,,,4b960f06f964a52075bb34e3,ミニヨン,飲食,喫茶・軽食・デザート,パン屋,912111468,zkym39,,,JP,"I'm at ミニヨン in 福岡市, 福岡県 https://t.co/gsKsKwai4f",,,['ミニヨン'],0,https://www.swarmapp.com/c/lTLgyQPJINO,,2021-11-29 20:55:13,2021-11-29 20:55:13,東京都,港区,東京都,港区,2,19,40132.0,40.0
4,1465268849830506497,2021-11-29 19:38:11+09,139.771988,35.729011,0101000020E6100000F19C2D20B47861404EB6813B50DD4140,東京都,荒川区,,,4b62e460f964a5208e572ae3,夢船,飲食,和食専門店,和食店,517365456,taicho_u,,,JP,"スワローズ日本一祝勝会 (@ 夢船 in Arakawa, Tōkyō-to) https://t.co/EewVmjp5uA https://t.co/1GXObrbzlq",,スワローズ日本一祝勝会,"['スワローズ', '日本一', '祝勝会', '夢', '船', 'Arakawa', 'Tōkyō', 'to']",1,https://www.swarmapp.com/c/jIZsaNdtBKD,https://fastly.4sqi.net/img/general/1200x630/75937575__stYgWKoKc9eBmQ0BM0VnXrKbuZ5HLnm--Chr_D0_cA.jpg,2021-11-29 20:55:13,2021-11-29 20:55:13,茨城県,守谷市,茨城県,守谷市,2,19,13118.0,13.0
4,1465268844151582721,2021-11-29 19:38:10+09,136.460751,36.401921,0101000020E61000002D93E178BE0E6140AE49B72572334240,石川県,小松市,,,59bba5014186867189f5e56d,焼肉 ZASSO,飲食,鉄板焼き,焼肉 / バーベキュー料理店,95174086,IceCube19,,,JP,"【氷】 ˙◡･)いい肉の日！ (@ 焼肉 ZASSO in 小松市, 石川県) https://t.co/SD8LZ8BywQ",,【氷】 ˙◡・)いい肉の日!,"['氷', 'いい肉の日', '焼肉', 'ZASSO']",1,https://www.swarmapp.com/c/hxuODKlyVcL,,2021-11-29 20:55:13,2021-11-29 20:55:13,石川県,小松市,石川県,金沢市,2,19,17203.0,17.0
4,1465268838442930177,2021-11-29 19:38:09+09,137.04162955,35.19907721,0101000020E610000083797E07552161401A2AAD5C7B994140,愛知県,尾張旭市,,,4b8903b3f964a5202d1832e3,BOOKOFF PLUS 363号尾張旭店,ショッピング,その他小売店,書店,113555348,cy_on,,,JP,I'm at BOOKOFF PLUS 363号尾張旭店 in 尾張旭市 https://t.co/soJug2GPjC,,,"['BOOKOFF', 'PLUS', '363', '号', '尾張旭']",0,https://www.swarmapp.com/c/l5KlrY9qjAE,,2021-11-29 20:55:13,2021-11-29 20:55:13,愛知県,名古屋市 名東区,愛知県,長久手市,2,19,23226.0,23.0
4,1465268832772280324,2021-11-29 19:38:07+09,137.551651,36.18922716,0101000020E6100000C879FF1FA731614084DB779838184240,岐阜県,高山市,,,4b6401c4f964a520fb9a2ae3,ひらゆの森,生活サービス,温浴・リラクゼーション施設,スパ,124443587,lemonlime_1091,,,JP,"♨️ (@ ひらゆの森 in 高山市, 岐阜県) https://t.co/npVCTpcymq",,,"['ひら', 'ゆの森']",0,https://www.swarmapp.com/c/hOaa819IW0T,,2021-11-29 20:55:13,2021-11-29 20:55:13,神奈川県,秦野市,東京都,千代田区,2,19,21203.0,21.0
4,1465268811628744711,2021-11-29 19:38:02+09,139.695362449,35.765462151,0101000020E6100000492AC06840766140776FECA9FAE14140,東京都,板橋区,,,4bb94bca53649c7436ef47fb,ライフ 前野町店,ショッピング,食料品店,スーパーマーケット,293430360,katsu_316,,,JP,"I'm at ライフ 前野町店 in 板橋区, 東京都 https://t.co/Yqn2AxrkRn",,,"['ライフ', '前野町']",0,https://www.swarmapp.com/c/4R5F0kYReDl,,2021-11-29 20:55:13,2021-11-29 20:55:13,東京都,豊島区,東京都,豊島区,2,19,13119.0,13.0
4,1465268797380702208,2021-11-29 19:37:59+09,139.788408279,35.551379769,0101000020E61000006CC6FFA33A796140F9C3BD9C93C64140,東京都,大田区,,,4b5ed34ef964a520ff9929e3,第2ターミナル,交通施設,その他交通施設,空港ターミナル,115160206,TEK_NO3,,,JP,"I'm at 第2ターミナル - @haneda_official in 大田区, 東京都 https://t.co/lfENukvKLM",,,"['第2ターミナル', 'haneda', 'official']",0,https://www.swarmapp.com/c/grScqF9CyX0,,2021-11-29 20:55:13,2021-11-29 20:55:13,神奈川県,横浜市 西区,神奈川県,横浜市 西区,2,19,13111.0,13.0
4,1465268775549386754,2021-11-29 19:37:54+09,135.44669,34.757633,0101000020E610000068AED3484BEE604068AF3E1EFA604140,兵庫県,尼崎市,,,586389b045005e7adc437d8b,東園田3丁目東交差点,交通施設,その他交通施設,交差点,90819024,haraguchi0207,,,JP,"I'm at 東園田町3丁目東交差点 in 尼崎市, 兵庫県 https://t.co/rQhylwcXeD",,,"['東園田町', '3丁目', '東', '交差点']",0,https://www.swarmapp.com/c/jc1MjLZSynF,,2021-11-29 20:55:13,2021-11-29 20:55:13,兵庫県,尼崎市,兵庫県,尼崎市,2,19,28202.0,28.0
4,1465268766690926600,2021-11-29 19:37:52+09,139.6281,35.6119,0101000020E6100000C3D32B651974614011363CBD52CE4140,東京都,世田谷区,,,56f8f7c0498e2e415d6ba002,天々座RISE,飲食,スナック・クラブ,ナイトクラブ,2876664235,satensan2828,,,JP,"I'm at 天々座RISE in 世田谷区, 東京都 w/ @nanoha7 @dsty12 https://t.co/GCZkTRSY3L https://t.co/QRaVYSMwWI",,,"['天', '座', 'RISE', 'w/', 'nanoha', '7', 'dsty', '12']",0,https://www.swarmapp.com/c/idJQhVlsrNM,https://fastly.4sqi.net/img/general/1200x630/140046415_L4wDr_cW2Hfj2VI6_Pr5QpZRe6GiYcb4a0rWEK6mjHA.jpg,2021-11-29 20:55:13,2021-11-29 20:55:13,京都府,京都市 中京区,京都府,京都市 中京区,2,19,13112.0,13.0
4,1465268751838887937,2021-11-29 19:37:48+09,139.786462337,35.550004406,0101000020E61000006C1E10B32A79614084365C8B66C64140,東京都,大田区,,,4c2044b08b3aa5937dc69e5f,羽田空港国内線ターミナル駅 (KK17),交通施設,駅,鉄道駅,115160206,TEK_NO3,,,JP,"I'm at 羽田空港第1・第2ターミナル駅 in 大田区, 東京都 https://t.co/Uy9sMceXuZ",,,"['羽田空港', '1', '第2ターミナル駅']",0,https://www.swarmapp.com/c/7REqxXTvtbv,,2021-11-29 20:55:13,2021-11-29 20:55:13,神奈川県,横浜市 西区,神奈川県,横浜市 西区,2,19,13111.0,13.0
4,1465268747145560067,2021-11-29 19:37:47+09,139.699788094,35.690345691,0101000020E6100000873B00AA64766140C7E3623F5DD84140,東京都,新宿区,,,4b62a048f964a520454d2ae3,JR 新宿駅,交通施設,駅,鉄道駅,80777028,shsk1201,,,JP,"I'm at JR 新宿駅 - @jreast_official in 新宿区, 東京都 https://t.co/CqPefxtjVt",,,"['JR', '新宿駅', 'jreast', 'official']",0,https://www.swarmapp.com/c/hWfkx9nK5QH,,2021-11-29 20:55:13,2021-11-29 20:55:13,東京都,新宿区,東京都,新宿区,2,19,13104.0,13.0
4,1465268737892831236,2021-11-29 19:37:45+09,139.386043,36.276773,0101000020E6100000317BD9765A6C614039B5334C6D234240,群馬県,太田市,,,4dc2667ad22dd7df9aa76503,Beisia,ショッピング,食料品店,スーパーマーケット,127215891,donburi1976,,,JP,"I'm at ベイシア おおたモール店 in 太田市, 群馬県 https://t.co/ZU2tvVQcXL",,,"['ベイシア', 'おお', 'モール']",0,https://www.swarmapp.com/c/8sA4gl4kcMh,,2021-11-29 20:55:13,2021-11-29 20:55:13,群馬県,太田市,群馬県,太田市,2,19,10205.0,10.0
4,1465268736760418305,2021-11-29 19:37:44+09,139.428890347,35.623230203,0101000020E6100000ECBD3F78B96D6140D9E1DD01C6CF4140,東京都,多摩市,,,4b657566f964a5203af12ae3,極楽湯 多摩センター店,生活サービス,温浴・リラクゼーション施設,温泉,6019682,codepure,,,JP,"サウナ入ったーり (@ 極楽湯 多摩センター店 in 多摩市, 東京都) https://t.co/ECHiPHgTtQ https://t.co/GVJwPQcKDc",,サウナ入ったーり,"['サウナ', '入っ', 'ー', '極楽湯', '多摩センター']",1,https://www.swarmapp.com/c/ae7qTGgGBSt,https://fastly.4sqi.net/img/general/1200x630/851572_m_iN9Yb4ApxMMc3liTNDfIV5A5b3902h8WtHA0LDsgg.jpg,2021-11-29 20:55:13,2021-11-29 20:55:13,東京都,多摩市,東京都,調布市,2,19,13224.0,13.0
4,1465268732612255751,2021-11-29 19:37:43+09,139.702523947,35.670676297,0101000020E6100000B32080137B766140A0E88CB8D8D54140,東京都,渋谷区,,,4b67a5c4f964a52069592be3,原宿駅,交通施設,駅,鉄道駅,70701785,toga4,,,JP,"退勤 (@ 原宿駅 in 渋谷区, 東京都) https://t.co/hZqfIgwHhd",,退勤,"['退勤', '原宿駅']",1,https://www.swarmapp.com/c/e4PZdDGsRbF,,2021-11-29 20:55:13,2021-11-29 20:55:13,宮城県,仙台市 太白区,東京都,港区,2,19,13113.0,13.0
4,1465268715772346370,2021-11-29 19:37:39+09,138.4436,35.00143,0101000020E61000002E90A0F8314E6140DC9DB5DB2E804140,静岡県,静岡市 清水区,,,5eeaca5d8d0fc40008d07c6c,マゼの極み The Fatton,飲食,麺専門店,ラーメン屋,1011989487558144001,soradayo_o,,,JP,"I'm at マゼの極み THE FATTON in 静岡市, 静岡県 https://t.co/GE9HH8DSMK",,,"['マゼ', '極み', 'THE', 'FATTON']",0,https://www.swarmapp.com/user/602670807/checkin/61a4ad69f6499060de1e98f7?s=3iem4Pp3ZToXx071DL25E3UZ5Dk&ref=tw,,2021-11-29 20:55:13,2021-11-29 20:55:13,,,東京都,渋谷区,2,19,22103.0,22.0
4,1465268711082893315,2021-11-29 19:37:38+09,140.428136587,36.19988014,0101000020E61000005BEC7F4BB38D6140BF3524AC95194240,茨城県,小美玉市,,,4e278ec11f6e88a15459f53d,セブンイレブン 小美玉下吉影店,ショッピング,コンビニエンスストア,コンビニ,353825070,KazzGone,,,JP,I'm at セブンイレブン 小美玉下吉影店 - @711sej in 小美玉市 https://t.co/XFFoWQQybg,,,"['セブンイレブン', '小美玉', '下吉影', '711', 'sej']",0,https://www.swarmapp.com/c/lGkKIIHq5Ot,,2021-11-29 20:55:13,2021-11-29 20:55:13,茨城県,石岡市,茨城県,石岡市,2,19,8236.0,8.0
4,1465268688387457027,2021-11-29 19:37:33+09,133.918576241,34.66635836,0101000020E6100000493F00FA64BD6040DFCE113B4B554140,岡山県,岡山市 北区,,,4baa300af964a52094513ae3,岡山駅,交通施設,駅,鉄道駅,1207718455,Tc201129,,,JP,"國鉄岡山、やくもかいなばで山陰に戻りたい (@ 岡山駅 in 岡山市, 岡山県) https://t.co/03lQzJAtZc",,國鉄岡山、やくもかいなばで山陰に戻りたい,"['國', '鉄', '岡山', 'やくも', 'なば', '山陰', '戻り', '岡山駅']",1,https://www.swarmapp.com/c/735BStv7UFD,,2021-11-29 20:55:13,2021-11-29 20:55:13,埼玉県,さいたま市 大宮区,長野県,上田市,2,19,33101.0,33.0
4,1465268677603999754,2021-11-29 19:37:30+09,139.623999596,35.906258381,0101000020E6100000313100CEF77361407A0F4E4600F44140,埼玉県,さいたま市 大宮区,,,4b3dd6ddf964a520089725e3,大宮駅,交通施設,駅,鉄道駅,2301118898,a_o_ru,,,JP,"I'm at 大宮駅 in さいたま市, 埼玉県 https://t.co/lj9FJ5AyxO",,,['大宮駅'],0,https://www.swarmapp.com/c/93YDgAeNODf,,2021-11-29 20:55:13,2021-11-29 20:55:13,東京都,千代田区,東京都,千代田区,2,19,11103.0,11.0
4,1465268676886683653,2021-11-29 19:37:30+09,139.576455286,35.629306924,0101000020E61000003E1F5B5272726140F9DC18218DD04140,東京都,狛江市,,,59c66859ad910e4c79f6ef22,焼肉きんぐ 狛江店,飲食,鉄板焼き,焼肉 / バーベキュー料理店,985813978017181696,llsyuu9,,,JP,"いい肉の日なので (@ 焼肉きんぐ - @yakiniku_king_ in 狛江市, 東京都) https://t.co/bsC3XWNvs9",,いい肉の日なので,"['いい肉の日', '焼肉きんぐ', 'yakiniku', 'king']",1,https://www.swarmapp.com/c/hDXJnBw0tQy,,2021-11-29 20:55:13,2021-11-29 20:55:13,,,神奈川県,川崎市 多摩区,2,19,13219.0,13.0
4,1465268675892719618,2021-11-29 19:37:30+09,139.36719,35.57475,0101000020E6100000622D3E05C06B614021B0726891C94140,神奈川県,相模原市 中央区,,,5f4722141c06ea6364ebd478,北海道らーめんおやじ本店,飲食,麺専門店,ラーメン屋,155941785,Yuvvchan,,,JP,"ラーヌーン♥️ (@ 北海道らーめんおやじ 本店 in 相模原市, 神奈川県) https://t.co/B3TNE2xI8B https://t.co/KUJgTJZi2Y",,ラーヌーン♥️,"['ラーヌーン', 'らーめん', 'おやじ', '本']",1,https://www.swarmapp.com/c/9jtWxUolYI3,https://fastly.4sqi.net/img/general/1200x630/89201573_bl_1aa6CXMwtSTjX-ntyr0vPrWIpipTeHdUuER-mMzA.jpg,2021-11-29 20:55:13,2021-11-29 20:55:13,神奈川県,横浜市 中区,神奈川県,藤沢市,2,19,14152.0,14.0
4,1465268674760265729,2021-11-29 19:37:30+09,140.325888,38.217059,0101000020E610000015C5ABAC6D8A6140B726DD96C81B4340,山形県,山形市,,,51a85bdd50190081eac3a7ec,伝説のすた丼屋 山形飯田バイパス店,飲食,その他飲食店,レストラン,1459701708947607552,maki_chora,,,JP,"I'm at 伝説のすた丼屋 山形飯田バイパス店 in 山形市, 山形県 https://t.co/LY6qPQ7dLV",,,"['伝説のすた丼屋', '山形', '飯田バイパス']",0,https://www.swarmapp.com/c/aswDwr7cKc3,,2021-11-29 20:55:13,2021-11-29 20:55:13,,,,,2,19,6201.0,6.0
4,1465268657337114624,2021-11-29 19:37:25+09,134.052942,34.345762,0101000020E6100000B7D26BB3B1C160408B19E1ED412C4140,香川県,高松市,,,5896f3bb5e56b417cf3eda9b,讃岐うどんえん家,飲食,麺専門店,うどん屋,136118715,fofoutigger39go,,,JP,"2日連続ですけど・・・うどん県ですから‼️‼️ (@ 讃岐うどんえん家 in 高松市, 香川県) https://t.co/sxM5fbduCO https://t.co/UYUH08VIQn",,2日連続ですけど・・・うどん県ですから‼️‼️,"['2日', '連続', 'うどん県', '讃岐うどん', 'えん家']",1,https://www.swarmapp.com/c/4VIlOEmXkvK,https://fastly.4sqi.net/img/general/1200x630/488067735_eWmzElNBgSfrbMR3dcHvGJnnPPI4oDk8SkR81tYYlQM.jpg,2021-11-29 20:55:13,2021-11-29 20:55:13,大阪府,大阪市 東淀川区,奈良県,生駒市,2,19,37201.0,37.0
4,1465268651616002055,2021-11-29 19:37:24+09,139.169429476,35.279972719,0101000020E6100000C04C5DF76B65614048F06325D6A34140,神奈川県,小田原市,,,5144a790e4b0380b53afb94d,昭和シェル セルフ小田原飯泉SS,生活サービス,その他生活サービス,ガソリンスタンド,2666565363,0214er34,,,JP,"I'm at 昭和シェル セルフ小田原飯泉SS in 小田原市, 神奈川県 https://t.co/OnlSI4jnFF",,,"['昭和', 'シェル', 'セルフ', '小田原', '飯泉', 'SS']",0,https://www.swarmapp.com/c/0hcZjL8gClO,,2021-11-29 20:55:13,2021-11-29 20:55:13,神奈川県,小田原市,神奈川県,小田原市,2,19,14206.0,14.0
4,1465268651129556994,2021-11-29 19:37:24+09,139.75471,35.697266,0101000020E6100000DAFE9595267861406E4E250340D94140,東京都,千代田区,,,5dc941355533e10007ddf1ac,しょうが焼きバカ,飲食,その他飲食店,定食屋,105416727,kenichiism,,,JP,"I'm at しょうが焼き BAKA in 千代田区, 東京都 https://t.co/voJjUyP1n5",,,"['しょうが焼き', 'BAKA']",0,https://www.swarmapp.com/c/7kK93bY1iMN,,2021-11-29 20:55:13,2021-11-29 20:55:13,東京都,板橋区,東京都,文京区,2,19,13101.0,13.0
4,1465268639918170116,2021-11-29 19:37:21+09,139.774530719,35.686666234,0101000020E6100000477BA5F4C87861401426DDADE4D74140,東京都,中央区,,,5322bcf6498e455c659eaf52,TOHOシネマズ日本橋,レジャー,映画館,複合型映画館,126537245,ninten25,,,JP,"（ＡＴ・字）ディア・エヴァン・ハンセン Dear Evan Hansen /SUB Dolby-ATMOS (@ TOHOシネマズ日本橋 - @tohocinemas_m in 中央区, Tōkyō-to) https://t.co/qgc42lb6dk",,ディア・エヴァン・ハンセン Dear Evan Hansen /SUB Dolby-ATMOS,"['AT', '字', 'ディア・エヴァン・ハンセン', 'Dear', 'Evan', 'Hansen', 'SUB', 'Dolby', 'ATM', 'OS', 'TOHOシネマズ', '日本橋', 'tohocinemas', 'm', 'Tōkyō', 'to']",1,https://www.swarmapp.com/c/8IIKB0NlV04,,2021-11-29 20:55:13,2021-11-29 20:55:13,東京都,新宿区,東京都,新宿区,2,19,13102.0,13.0
4,1465268632838197248,2021-11-29 19:37:20+09,139.766081572,35.681378722,0101000020E6100000DD3980BD837861401397FF6A37D74140,東京都,千代田区,,,4b0587a6f964a5203e9e22e3,東京駅,交通施設,駅,鉄道駅,98779983,sawanow,,,JP,"今年最後の遠征? さらば (@ 東京駅 in 千代田区, 東京都 w/ @ut_yn7) https://t.co/Jcim7jjR3p",,今年最後の遠征? さらば,"['今年', '最後', '遠征', '東京駅', 'w/', 'ut', 'yn', '7']",1,https://www.swarmapp.com/c/5gtNFrAxEeF,,2021-11-29 20:55:13,2021-11-29 20:55:13,茨城県,日立市,東京都,千代田区,2,19,13101.0,13.0
4,1465268630606827526,2021-11-29 19:37:19+09,136.192146,35.079204,0101000020E6100000D5415E0F260661402FDB4E5B238A4140,滋賀県,東近江市,,,4e548c8418a8071bc7ed6af3,黒丸PA (下り),交通施設,その他交通施設,サービスエリア,1072837357,greenchaly1107,,,JP,"I'm at 黒丸PA (下り) in 東近江市, 滋賀県 https://t.co/Q2pyCTiuCr",,,"['黒丸', 'PA', '下り']",0,https://www.swarmapp.com/c/emahdRJPDks,,2021-11-29 20:55:13,2021-11-29 20:55:13,群馬県,伊勢崎市,群馬県,伊勢崎市,2,19,25213.0,25.0
4,1465268609555570688,2021-11-29 19:37:14+09,140.882191658,38.260322658,0101000020E610000040FDFFE93A9C61404742BB4052214340,宮城県,仙台市 青葉区,,,4e4f4ad07d8bd425e48e5574,11-12番線ホーム,交通施設,駅,プラットホーム,36924470,kammyjt,,,JP,"魔法が解ける (@ 11-12番線ホーム in 仙台市, 宮城県) https://t.co/2oIQxE8aH3",,魔法が解ける,"['魔法', '解ける', '11', '-1', '2番', '線', 'ホーム']",1,https://www.swarmapp.com/c/lYDTL0MYK6C,,2021-11-29 20:55:13,2021-11-29 20:55:13,宮城県,仙台市 青葉区,宮城県,仙台市 青葉区,2,19,4101.0,4.0
4,1465268601376722952,2021-11-29 19:37:12+09,140.45988,37.754517,0101000020E6100000B4024356B78E614055A3570394E04240,福島県,福島市,,,57b6fb2d498eedc13771f042,JR東北本線 福島駅,交通施設,駅,鉄道駅,218797443,inagi_yuki,,,JP,"ふくすま、ガチで寒い (@ JR 福島駅 in 福島市, 福島県) https://t.co/xKi4IC5ZGD",,ふくすま、ガチで寒い,"['ふくす', 'ガチ', '寒い', 'JR', '福島駅']",1,https://www.swarmapp.com/c/bje7lmJMRWL,,2021-11-29 20:55:13,2021-11-29 20:55:13,愛知県,東海市,愛知県,常滑市,2,19,7201.0,7.0
4,1465268595538149380,2021-11-29 19:37:11+09,135.188497,34.694084,0101000020E61000009D4CDC2A08E66040A35698BED7584140,兵庫県,神戸市 中央区,,,4cf9c5a17945224b3f307ce7,ラーメン三七十家,飲食,麺専門店,ラーメン屋,1242938257,sakishey,,,JP,"I'm at ラーメン三七十家 in 神戸市, 兵庫県 https://t.co/QyoUdryCs9",,,"['ラーメン', '三', '七', '十', '家']",0,https://www.swarmapp.com/c/67uL9z5qqtQ,,2021-11-29 20:55:13,2021-11-29 20:55:13,兵庫県,神戸市 中央区,兵庫県,神戸市 中央区,2,19,28110.0,28.0
4,1465268593050931201,2021-11-29 19:37:10+09,139.694691896,35.657185101,0101000020E6100000B8C37FEA3A766140531B32A41ED44140,東京都,渋谷区,,,4b5920fbf964a520117e28e3,松木家,飲食,和食専門店,すき焼き店,908278783420936192,amtkkt,,,JP,"お初です。 (@ 松木家 in 渋谷区, 東京都) https://t.co/sERezfGKqx https://t.co/8yBSHODGLi",,お初です。,"['お初', '松木家']",1,https://www.swarmapp.com/c/37t60Ua7s5B,https://fastly.4sqi.net/img/general/1200x630/449885527_ayjzfvSU7GEgen5ScXph_sTITg0H9CtARlvIQmwTyoU.jpg,2021-11-29 20:55:13,2021-11-29 20:55:13,東京都,千代田区,東京都,渋谷区,2,19,13113.0,13.0
4,1465268584536592386,2021-11-29 19:37:08+09,139.795245,35.672169,0101000020E6100000D769A4A572796140483140A209D64140,東京都,江東区,,,4e698c2352b1c1205f6d5167,焼肉 ドラゴン,飲食,鉄板焼き,焼肉 / バーベキュー料理店,113316631,katuuuyan,,,JP,"I'm at 焼肉 ドラゴン in 江東区, 東京都 https://t.co/uykXtrZlAz",,,"['焼肉', 'ドラゴン', '江']",0,https://www.swarmapp.com/c/cp5R1IXu2Kv,,2021-11-29 20:55:13,2021-11-29 20:55:13,東京都,千代田区,東京都,中央区,2,19,13108.0,13.0
4,1465268577771134978,2021-11-29 19:37:06+09,139.414108,35.856388,0101000020E610000062A06B5F406D6140EB573A1F9EED4140,埼玉県,狭山市,,,4d99700be07ea35d22030903,CoCo壱番屋 西武狭山市駅東口店,飲食,カレー,カレーライス店,107693324,inesfujin1990,,,JP,"I'm at CoCo壱番屋 西武狭山市駅東口店 in 狭山市, 埼玉県 https://t.co/wq2RzCylOX",,,"['CoCo壱番屋', '西武', '駅', '東口']",0,https://www.swarmapp.com/c/gy9JLAFa1n4,,2021-11-29 20:55:13,2021-11-29 20:55:13,東京都,府中市,埼玉県,狭山市,2,19,11215.0,11.0
4,1465268556912865286,2021-11-29 19:37:01+09,139.428821937,35.682447248,0101000020E61000001E67C8E8B86D6140DEB3716E5AD74140,東京都,国立市,,,4eed67b56c25c7f9d2089bdf,矢川三丁目交差点,交通施設,その他交通施設,交差点,1215982981824696320,kasimaEF64_1024,,,JP,"I'm at 矢川三丁目交差点 in 国立市, 東京都 https://t.co/uvfk2pfqb0",,,"['矢川', '三丁目', '交差点']",0,https://www.swarmapp.com/c/5hlZ6e0js9J,,2021-11-29 20:55:13,2021-11-29 20:55:13,東京都,立川市,東京都,立川市,2,19,13215.0,13.0
4,1465268555583303681,2021-11-29 19:37:01+09,139.74139452,35.626565951,0101000020E6100000AD1A0081B9776140842A265033D04140,東京都,港区,,,4be76bcd9a54a59307ed0811,品川インターシティ,観光,歴史的建造物・ランドマーク,建物,1271416087,politic_patriot,,,JP,"I'm at 品川インターシティ in 港区, 東京都 https://t.co/FoM9JTvFFi",,,['品川インターシティ'],0,https://www.swarmapp.com/c/gbTVQFtqSYb,,2021-11-29 20:55:13,2021-11-29 20:55:13,宮城県,仙台市 青葉区,宮城県,仙台市 青葉区,2,19,13103.0,13.0
4,1465268545844125699,2021-11-29 19:36:59+09,139.969931897,35.939427884,0101000020E6100000CB1E9EAE097F6140805D432C3FF84140,茨城県,守谷市,,,532d74d4498ebfd56f6b8ae3,Pasar守谷 (上り),ショッピング,複合商業施設・百貨店・免税店,ショッピングモール,1261996245968515080,nannboku1119,,,JP,"I'm at Pasar守谷 (上り) - @driveplaza in 守谷市, 茨城県 https://t.co/SWkA30Y2nC",,,"['Pasar', '守谷', '上り', 'driveplaza']",0,https://www.swarmapp.com/c/5YbAb5sCQh0,,2021-11-29 20:55:13,2021-11-29 20:55:13,神奈川県,川崎市 高津区,東京都,千代田区,2,19,8224.0,8.0
4,1465268539410075653,2021-11-29 19:36:57+09,138.574397564,37.369338632,0101000020E6100000070900776152614071CB007D46AF4240,新潟県,柏崎市,,,4bda778463c5c9b67d312468,柏崎警察署,生活サービス,その他生活サービス,警察署,91343184,omisado_oguro,,,JP,"今月もこんな時間に出頭。勘弁してちょー (@ 柏崎警察署 in 柏崎市, 新潟県) https://t.co/JwqezyEukz",,今月もこんな時間に出頭。勘弁してちょー,"['今月', '時間', '出頭', '勘弁', 'し', 'ちょ', 'ー', '柏崎警察署']",1,https://www.swarmapp.com/c/c0PA6CSGC68,,2021-11-29 20:55:13,2021-11-29 20:55:13,新潟県,柏崎市,新潟県,柏崎市,2,19,15205.0,15.0
4,1465268512927232000,2021-11-29 19:36:51+09,135.49674511,34.637180309,0101000020E6100000BC3C0056E5EF6040B467D61F8F514140,大阪府,大阪市 西成区,,,4bece64ebac3c9b684aafde9,堺筋線 天下茶屋駅 (K20),交通施設,駅,地下鉄駅,1619772768,starpedia3,,,JP,"I'm at 堺筋線 天下茶屋駅 - @osakatransport in 大阪市, 大阪府 https://t.co/6RaZ2CnIuj",,,"['堺筋', '線', '天下茶屋駅', 'osaka', 'transport']",0,https://www.swarmapp.com/c/5jZazoAMI3k,,2021-11-29 20:55:13,2021-11-29 20:55:13,大阪府,大阪市 西成区,大阪府,大阪市 西成区,2,19,27122.0,27.0
4,1465268512449048577,2021-11-29 19:36:51+09,133.917595,34.665034,0101000020E6100000247F30F05CBD6040315D88D51F554140,岡山県,岡山市 北区,,,5e6b0ce8c8566600089a6b97,焼肉ライク,飲食,鉄板焼き,焼肉 / バーベキュー料理店,126043920,ururin0211,,,JP,"I'm at 焼肉ライク in 岡山市, 岡山県 https://t.co/kwWhvNjruG",,,"['焼肉', 'ライク']",0,https://www.swarmapp.com/c/ddjnLH1z3EC,,2021-11-29 20:55:13,2021-11-29 20:55:13,岡山県,岡山市 北区,岡山県,岡山市 北区,2,19,33101.0,33.0
4,1465268506560278533,2021-11-29 19:36:49+09,139.69935894,35.658157084,0101000020E6100000E3EEFF256176614093B4C77D3ED44140,東京都,渋谷区,,,4b9044c3f964a520298033e3,やきとり居酒屋 山家 本店,飲食,居酒屋,居酒屋,1411561177,_Tax_man_,,,JP,"I'm at やきとり居酒屋 山家 本店 in 渋谷区, 東京都 https://t.co/NqK4kcUzby",,,"['やきとり', '居酒屋', '山家', '本']",0,https://www.swarmapp.com/c/jrPy2RoRHo2,,2021-11-29 20:55:13,2021-11-29 20:55:13,神奈川県,小田原市,神奈川県,小田原市,2,19,13113.0,13.0
4,1465268493507608578,2021-11-29 19:36:46+09,135.772806108,35.026868733,0101000020E61000004A00E0D3BAF860408EC2446F70834140,京都府,京都市 左京区,,,4bda2a52a8d976b0c3750cb5,ケーヨーデイツー 川端店,ショッピング,家電・家具販売店,家具 / 家財店,797051797512732673,siokoroattack25,,,JP,"I'm at Keiyo D2 in 京都市, 京都府 https://t.co/shSrP8FlnP",,,"['Keiyo', 'D2']",0,https://www.swarmapp.com/c/izBgRvojcO0,,2021-11-29 20:55:13,2021-11-29 20:55:13,大阪府,大阪市 北区,兵庫県,芦屋市,2,19,26103.0,26.0
